startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,locationLatitude,locationLongitude,distributionChannel,QID2,QID2_6_TEXT,QID3,QID4,QID25,QID31_1,QID31_2,QID31_3,QID5,QID7_1,QID7_2,QID7_3,QID7_4,QID7_5,QID7_6,QID9,QID11,QID12,QID13,QID13_6_TEXT,QID14,QID15,QID27_TEXT,QID28_TEXT,QID16_1,QID16_2,QID20,QID21,QID19_1,QID19_2,QID19_3,QID19_4,QID19_5,QID19_6,QID19_7
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_dbAV7zfeLjTsIg5,,,,,44.97590637,-93.21659851,test,Full Professor,,"Classical Civilization Program,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,French and Italian,Gender, Women, and Sexuality Studies,Geography, Environment and Society,German, Scandinavian and Dutch,Global Studies, Institute for,History,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,Music, School of,American Studies,Off-Campus Study Programs,Political Science,Psychology,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Theatre Arts and Dance,Writing Studies,Writing, Center for,Art History,Asian American Studies Program,Chicano & Latino Studies",Mostly quantitative,,6,89,67,"Video tapes,Audio tapes,Images, scans or x-rays,SPSS, STATA, SAS, or R files,Digital audio files,Digital video files",Current support meets my needs,I would like more support,I don't need support,,Current support meets my needs,,"The principal investigator,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),lack of a standard in my field,don't know how,insufficient time to make them available,they shouldn't be available",other (please describe),Elementum aenean euismod neque. Sagittis sed lorem fusce eros ante. Sem? Montes morbi est.,,,,,4,4,No,No,,Somewhat useful,,Never used,,,Very useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_5yFkNesnSoN7HFj,,,,,44.97590637,-93.21659851,test,Other (please specify),Fringilla sem erat nulla! Vulputate? Rhoncus elit lectus vehicula nunc.,"African American & African Studies,English,Religious Studies,Asian American Studies Program",,,57,51,44,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Laboratory notes,Video tapes,Slides,Other (please specify),Websites,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital video files",I would like more support,Current support meets my needs,I would like more support,I would like more support,Current support meets my needs,I don't need support,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)","Yes, they are available on my personal, lab_ã_s, department_ã_s website.,Yes, they are available through University of Minnesota_ã_s Digital Content Library.","worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),people don't need access to them,sponsor doesn't require sharing",with use restricted to research or teaching.,,Don't know,,,,1,,I don't know,I don't know,,,Not useful,,Not useful,Not useful,Not useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_bEmsKEi3vbLXUjj,,,,,44.97590637,-93.21659851,test,Associate Professor,,"Cultural Studies and Comparative Literature,English,American Indian Studies,Global Studies, Institute for,History,Life Course Center,New Media Studies, Institute for,American Studies,Off-Campus Study Programs,Psychology,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing, Center for",Mostly quantitative,,99,24,16,"Laboratory notes,Photo collection,Video tapes,Audio tapes,Slides,Documents or reports,Images, scans or x-rays,MS Word files,SPSS, STATA, SAS, or R files,Digital video files",I would like more support,Current support meets my needs,Current support meets my needs,I don't need support,,,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)","Yes, they are available through a national archive or repository.,Yes, they are available through University of Minnesota_ã_s Digital Content Library.","lack of funding,other (please describe),lack of a standard in my field,people don't need access to them,insufficient time to make them available,privacy/HIPAA concerns",other (please describe),Ultrices metus nunc felis accusamus ut donec vivamus proin accusamus donec atque augue.,No,,,,,,Yes,No,Not useful,Somewhat useful,,Somewhat useful,Never used,Never used,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_8CGyBxUSfGrvyAd,,,,,44.97590637,-93.21659851,test,Research Associate,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Geography, Environment and Society,History,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,American Studies,Off-Campus Study Programs,Political Science,Silha Center-Study of Media Ethics and Law,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Theatre Arts and Dance,Urban Studies,Writing, Center for,Art,Asian Languages and Literature Program,Chicano & Latino Studies",I do not use or produce data in my research,,91,72,41,"Fieldwork data,Video tapes,Audio tapes,Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,Websites,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital audio files,Digital video files",Current support meets my needs,I don't need support,,,I would like more support,,"The research assistant working on the project,Other (please specify)","Yes, they are available on my personal, lab_ã_s, department_ã_s website.,Yes, they are available through a national archive or repository.,Yes, they are available through University of Minnesota_ã_s Digital Content Library.","don't know how,insufficient time to make them available,sponsor doesn't require sharing",,,No,,,,5,,Yes,I don't know,,,Never used,,,,Not useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_09C7wFPcwdzSm1f,,,,,44.97590637,-93.21659851,test,Full Professor,,"African American & African Studies,Classical and Near Eastern Studies,English,French and Italian,Gender, Women, and Sexuality Studies,German, Scandinavian and Dutch,Global Studies, Institute for,Linguistics, Institute of,American Studies,Off-Campus Study Programs,Philosophy,Political Science,Psychology,Sociology,Anthropology,Writing, Center for,Art History,Asian Languages and Literature Program,Chicano & Latino Studies",,,6,26,94,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Photo collection,Audio tapes,Documents or reports,Other (please specify),Images, scans or x-rays,Websites,MS Word files,Excel sheets,Digital video files",Current support meets my needs,,I would like more support,I would like more support,I don't need support,Current support meets my needs,"The principal investigator,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),lack of a standard in my field,don't know how,people don't need access to them,sponsor doesn't require sharing",without restrictions (anyone can access).,,No,,,,,,I don't know,Yes,,Very useful,Not useful,,Not useful,,Somewhat useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,1,TRUE,11/7/16 12:33,R_0J51UvvtGkNgDMV,,,,,44.97590637,-93.21659851,test,Associate Professor,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,French and Italian,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,History,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,Music, School of,American Studies,Off-Campus Study Programs,Philosophy,Political Science,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Anthropology,Statistics, School of,Urban Studies,Writing Studies,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",Equal amounts of quantitative and qualitative data,,21,82,55,"Data automatically generated from or by computer programs (e.g., simulations),Photo collection,Video tapes,Audio tapes,Slides,Patient records,Excel sheets,Digital audio files,Digital video files",I would like more support,,Current support meets my needs,I would like more support,,I don't need support,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,other (please describe),people don't need access to them,they shouldn't be available",with use restricted to research or teaching.,,Yes,No,,"Fringilla erat sagittis culpa tincidunt, vestibulum, placerat tellus nulla molestie vel morbi sit eu. Placerat.",1,2,No,Yes,,Somewhat useful,,,Very useful,Not useful,Somewhat useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_egs5I6Wpwn4XW6x,,,,,44.97590637,-93.21659851,test,Other (please specify),Elementum ultricies porttitor ipsum suspendisse enim interdum pretium curabitur arcu ab a vehicula pretium.,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,French and Italian,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,History,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,Music, School of,New Media Studies, Institute for,Off-Campus Study Programs,Philosophy,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing Studies,Writing, Center for,Art,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",Mostly qualitative,,62,83,46,"Data automatically generated from or by computer programs (e.g., simulations),Video tapes,Audio tapes,Slides,Documents or reports,Images, scans or x-rays,Websites",,Current support meets my needs,,Current support meets my needs,,Current support meets my needs,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),no place to store them,lack of a standard in my field,don't know how,people don't need access to them,they shouldn't be available,privacy/HIPAA concerns,sponsor doesn't require sharing",with use restricted to research or teaching.,,No,,,,3,2,I don't know,I don't know,Not useful,Never used,,,Never used,Very useful,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_6zZ0Ep2nUkule0l,,,,,44.97590637,-93.21659851,test,Associate Professor,,"Economics,Global Studies, Institute for,Journalism and Mass Communication, School of,Silha Center-Study of Media Ethics and Law,Statistics, School of,Urban Studies",I do not use or produce data in my research,,9,72,64,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Laboratory notes,Photo collection,Video tapes,Audio tapes,Slides,Patient records,Other (please specify),Data collected from sensors or instruments (including questionnaires),Websites,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital video files",Current support meets my needs,I don't need support,I don't need support,,,,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"privacy/HIPAA concerns,sponsor doesn't require sharing",without restrictions (anyone can access).,,,,,,3,,I don't know,No,Somewhat useful,,Never used,,Somewhat useful,,Very useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_5jq8q3C0V6XW0Sh,,,,,44.97590637,-93.21659851,test,Assistant Professor,,"Classical Civilization Program,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,American Indian Studies,Global Studies, Institute for,History,Human Rights Program,Linguistics, Institute of,Minnesota Journalism Center,American Studies,Psychology,Religious Studies,Slavic Languages and Literatures,Sociology,Speech-Language-Hearing Science,Theatre Arts and Dance,Writing, Center for,Art History,Asian Languages and Literature Program",Mostly quantitative,,9,60z,  ,"Fieldwork data,Laboratory notes,Video tapes,Slides,Documents or reports,Patient records,Other (please specify),Images, scans or x-rays,SPSS, STATA, SAS, or R files,Digital video files",Current support meets my needs,I don't need support,Current support meets my needs,,I don't need support,I don't need support,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),lack of a standard in my field,they shouldn't be available,privacy/HIPAA concerns,sponsor doesn't require sharing",I would not be willing to make my data available for reuse.,,,,,,3,3,,Yes,,Very useful,,,,,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_aidIttfOAYfv541,,,,,44.97590637,-93.21659851,test,Post Doctoral Student,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Economics,English,French and Italian,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,German, Scandinavian and Dutch,Global Studies, Institute for,Human Rights Program,Journalism and Mass Communication, School of,Minnesota Journalism Center,Music, School of,American Studies,Philosophy,Political Science,Psychology,Religious Studies,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program",Mostly qualitative,,89,81,90,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Laboratory notes,Photo collection,Video tapes,Audio tapes,Slides,Documents or reports,Patient records,Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,Websites,MS Word files,SPSS, STATA, SAS, or R files,Digital audio files",,,,,,,"The principal investigator,The graduate student working on the project,Other (please specify)",None of my data are openly available at this time,"no place to store them,don't know how,people don't need access to them",other (please describe),"Erat pretium suspendisse interdum culpa quis nibh faucibus atque, nulla.",No,,,,9999,3,,Yes,Somewhat useful,,Not useful,Not useful,Not useful,Very useful,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_cNP6y28DPYpcZeZ,,,,,44.97590637,-93.21659851,test,Assistant Professor,,"African American & African Studies,Communication Studies,English,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,Journalism and Mass Communication, School of,American Studies,Philosophy,Religious Studies,Silha Center-Study of Media Ethics and Law,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Urban Studies,Art,Chicano & Latino Studies",,,77,78,74,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Photo collection,Video tapes,Slides,Documents or reports,Websites,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital video files",I don't need support,,Current support meets my needs,,I would like more support,I don't need support,"The principal investigator,The graduate student working on the project,The research assistant working on the project",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),no place to store them,lack of a standard in my field,people don't need access to them,they shouldn't be available,privacy/HIPAA concerns",I would not be willing to make my data available for reuse.,,Yes,,,,3,4,Yes,No,,Somewhat useful,,,Somewhat useful,Very useful,Somewhat useful
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_9WtCVuQDvYUt7tb,,,,,44.97590637,-93.21659851,test,Research Associate,,"African American & African Studies,Classical Civilization Program,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,Economics,English,Gender, Women, and Sexuality Studies,Geography, Environment and Society,German, Scandinavian and Dutch,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Minnesota Journalism Center,New Media Studies, Institute for,American Studies,Off-Campus Study Programs,Philosophy,Political Science,Religious Studies,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian Languages and Literature Program,Chicano & Latino Studies",,,99,65,24,"Fieldwork data,Laboratory notes,Photo collection,Audio tapes,Slides,Documents or reports,Patient records,Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,Websites,Excel sheets,Digital video files",,,Current support meets my needs,I would like more support,Current support meets my needs,,"The principal investigator,The graduate student working on the project,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),don't know how,people don't need access to them,they shouldn't be available,privacy/HIPAA concerns,sponsor doesn't require sharing",,,,,,,1,3,,No,Somewhat useful,,Not useful,,Never used,Not useful,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_9TVs9JMaGLi7Jdz,,,,,44.97590637,-93.21659851,test,Associate Professor,,"African American & African Studies,Classical Civilization Program,Communication Studies,Community Service-Learning Center,Economics,English,French and Italian,Geography, Environment and Society,History,Linguistics, Institute of,Minnesota Journalism Center,American Studies,Off-Campus Study Programs,Silha Center-Study of Media Ethics and Law,Slavic Languages and Literatures,Sociology,Spanish and Portuguese Studies,Speech-Language-Hearing Science,Anthropology,Writing Studies,Writing, Center for,Art History,Asian Languages and Literature Program,Chicano & Latino Studies",I do not use or produce data in my research,Yes,91,30,57,"Data automatically generated from or by computer programs (e.g., simulations),Laboratory notes,Photo collection,Video tapes,Audio tapes,Slides,Documents or reports,Patient records,Other (please specify),Data collected from sensors or instruments (including questionnaires),Images, scans or x-rays,Websites,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital audio files",,I don't need support,I don't need support,Current support meets my needs,,,"The graduate student working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,worried about getting ""scooped"" (e.g., someone else publishing on your data/ideas before you do),other (please describe),lack of a standard in my field,people don't need access to them,insufficient time to make them available",without restrictions (anyone can access).,,Don't know,,,,,,Yes,I don't know,Somewhat useful,,,Somewhat useful,Not useful,Not useful,
11/7/16 12:33,11/7/16 12:33,Survey Test,,100,0,TRUE,11/7/16 12:33,R_ddszhEJ7APfMcbr,,,,,44.97590637,-93.21659851,test,,,"African American & African Studies,Classical Civilization Program,Classical and Near Eastern Studies,Communication Studies,Community Service-Learning Center,Cultural Studies and Comparative Literature,English,French and Italian,Gender, Women, and Sexuality Studies,Geography, Environment and Society,American Indian Studies,History,Human Rights Program,Journalism and Mass Communication, School of,Life Course Center,Linguistics, Institute of,Music, School of,American Studies,Off-Campus Study Programs,Philosophy,Political Science,Psychology,Religious Studies,Slavic Languages and Literatures,Sociology,Speech-Language-Hearing Science,Anthropology,Statistics, School of,Theatre Arts and Dance,Urban Studies,Writing Studies,Writing, Center for,Art,Art History,Asian American Studies Program,Asian Languages and Literature Program,Chicano & Latino Studies",Mostly quantitative,,92,87,62,"Data automatically generated from or by computer programs (e.g., simulations),Fieldwork data,Video tapes,Slides,Documents or reports,Other (please specify),Data collected from sensors or instruments (including questionnaires),Websites,MS Word files,Excel sheets,SPSS, STATA, SAS, or R files,Digital audio files",,,Current support meets my needs,I don't need support,Current support meets my needs,Current support meets my needs,"The principal investigator,The research assistant working on the project,Other (please specify)",None of my data are openly available at this time,"lack of funding,insufficient time to make them available,they shouldn't be available",other (please describe),Facilisis rhoncus turpis ultricies venenatis! Ab neque viverra. Enim dui ullamcorper risus pede dolor dapibus.,,,,,5,,I don't know,I don't know,Somewhat useful,,,,,,
